Date,0,1,2,3,4,5,6,7,8,9,10,11,K-Means
2013-03-29 20:00:00,0.0115231965,-0.020382203,-0.009478444,-0.019356575,0.033717543,0.024790261,-0.020548861,0.010224638,-0.0030782986,0.02468036,0.0040773624,-0.00048879173,9
2017-06-30 00:00:00,-0.012484896,-0.08005661,-0.005929972,-0.05033771,0.020485925,0.006119733,-0.0018638168,-0.022425504,0.05002364,0.0073127085,0.025818422,0.008641763,11
2012-10-30 08:00:00,0.014583941,0.07166936,0.021357257,0.048707943,-0.016273586,-0.0048296605,0.021195997,0.014830582,-0.018009493,-0.0015357104,-0.0070868977,-0.0076635713,0
2017-01-24 16:00:00,-0.0019836247,-0.03382673,-0.02017595,-0.008574596,-0.032857243,0.005574376,0.010155299,0.008328018,0.027018817,-0.0041541765,-0.010101853,0.009472784,9
2006-07-21 04:00:00,0.008976347,-0.016827503,-0.02154361,-0.0068648406,-0.07196922,0.0019502818,0.002744955,0.045382567,0.001172441,0.018283727,-0.01870565,0.022594154,7
2005-07-08 08:00:00,-0.011742388,-0.06584453,-0.021506177,-0.03034813,0.014097087,0.014819568,0.0016487474,-0.013138351,0.039624937,-0.0035080367,0.0056778574,0.0068540503,11
2014-02-13 16:00:00,-0.0076206853,-0.108612895,0.010088908,-0.06909782,0.031244293,0.020318747,-0.008623984,-0.036212165,0.03175407,-0.033078074,0.050222434,0.0036412794,4
2013-08-01 08:00:00,-0.0037131018,0.082561515,-0.008940154,0.07258058,-0.0076354025,0.0019766523,-0.000887801,0.016370075,-0.023890946,0.012376078,-0.035315726,-0.0154379355,8
2010-06-14 16:00:00,-0.017902454,-0.044767372,-0.0055057313,-0.021905163,0.04715871,0.024365257,-0.014466738,-0.013538956,0.016573252,0.0058434624,0.027400866,0.006454502,11
2013-04-25 08:00:00,0.0013524649,-0.024923287,-0.009578138,-0.0033464204,0.015423002,0.025487542,-0.010084248,-0.027275054,0.023647347,-0.024893275,0.014881896,0.002261845,6
2013-07-12 08:00:00,-0.0023411184,-0.06946374,-0.012717229,-0.048678398,0.0032380254,0.0077475314,-0.00021668371,-0.0029410888,0.04585419,0.01556276,0.015285535,0.019622287,11
2006-08-04 12:00:00,-0.024978368,-0.073151045,-0.003288585,-0.043429095,-0.0069338097,0.0022451358,-0.015974035,0.011910923,0.0032486503,-0.0061163777,0.00995979,0.010708538,1
2009-02-20 12:00:00,-0.011563894,-0.06554,0.032126352,-0.042457517,-0.036369022,-0.028929021,0.0030609304,-0.026958821,0.016881831,-0.033501666,0.024328168,-0.011522037,4
2006-02-23 12:00:00,-0.003208215,0.015047386,-0.00925448,0.0049681747,0.009136932,0.015639955,-0.025565071,0.0430561,-0.037255384,0.012689243,-0.017604256,0.0117621245,7
2005-03-03 20:00:00,0.022596413,0.041985366,0.0073833796,0.026944194,-0.020163182,-0.019765912,0.011105165,-0.007838973,0.0047172997,0.0024438011,-0.027227644,-0.027822135,0
2010-06-22 04:00:00,0.009457667,-0.07229468,-0.01019816,-0.053671587,-0.03423539,-0.006201568,-0.008048767,0.011553774,0.026387041,0.023507375,-0.0041630473,0.00064647314,1
2005-11-07 04:00:00,0.012727805,0.029979676,0.0023224128,0.025075868,0.0038219842,0.002522404,-0.007102958,0.0016811567,-0.018770289,0.0006865718,-0.019837493,-0.02926496,3
2013-03-22 12:00:00,-0.007521758,-0.074798286,0.029280392,-0.036252115,0.001835621,-0.009083332,-0.005145901,-0.06342651,0.029451717,-0.038787838,0.03756876,-0.03780798,4
2018-05-18 16:00:00,-0.019027647,-0.079772845,0.028296305,-0.06305756,-0.014075757,-0.011589945,-0.0036689865,0.012723796,-0.015856434,-0.053476762,0.018623877,0.019197235,1
2013-06-04 08:00:00,-0.017875576,0.043996934,-0.035749577,0.051739104,-0.0024399804,0.0015749852,-0.0014814378,0.0149755245,0.011293268,0.03489985,-0.043907728,-0.0037218987,8
2010-09-08 20:00:00,0.0012684078,0.04738743,-0.00236178,0.029392328,0.06652526,0.02527404,-0.008802516,-0.0076697664,-0.0010824886,0.0060562533,0.007049806,0.0095869545,6
2012-06-29 16:00:00,0.0030098234,0.06098748,-0.018950354,0.04127168,0.057194646,0.029639412,0.0057525504,-0.0021023795,0.0020235202,-0.032437474,-0.008085788,0.032692414,3
2009-11-13 20:00:00,-0.0066953655,0.04479576,-0.0025285368,0.021713004,0.040496845,0.01668034,-0.012249909,0.027187726,-0.031203361,-0.0074833026,-0.0062956437,0.024716632,3
2012-06-29 12:00:00,0.015058497,0.043581408,-0.00039426208,0.0027570375,0.053496726,0.015347094,-0.01066004,-0.0002038112,-0.0023740842,-0.046328798,-0.00775303,0.04434578,3
2015-04-27 04:00:00,0.002000774,-0.061862987,-0.017748857,-0.052305814,-0.031628527,-0.0019157309,0.00028901416,0.0338429,0.022859095,0.019058168,-0.0035078665,0.034462083,1
2012-03-30 12:00:00,0.005944352,0.055862293,0.0044501335,0.060292847,0.0052020587,-0.0005712162,0.025043577,-0.028341034,0.010491054,-0.009225697,-0.007555525,-0.0335191,0
2008-07-17 12:00:00,-0.018976964,-0.048168033,0.0006009485,-0.027785294,0.025716327,0.019504836,-0.017693225,0.003593395,0.0033703973,0.013884073,0.031184435,0.011146726,11
